path_num,points,times,Energy
947,"0,5,1;1,-5,1;2,4,1;-4,-4,1;2,-1,1;-4,0,1;-2,0,1","93,72,110,83,114,101,117",0
948,"-2,0,1;0,-2,1;0,1,1;-1,-1,1;0,1,1;-1,-1,1;-1,0,1;1,0,1;1,1,1","50,110,52,70,74,82,54,86,58",0
949,"1,1,1;-1,-2,1;0,1,1;2,3,1;3,-4,1;4,-2,1;-5,-1,1;-4,0,1","52,90,114,114,53,89,106,71",0
950,"-4,0,1;-3,-2,1;1,0,1;-1,0,1;1,-1,1;-1,0,1;1,-2,1;3,-1,1","61,52,72,108,95,97,89,73",0
951,"3,-1,1;-3,0,1;1,-2,1;-3,-1,1;-2,0,1;0,0,1;0,0,1;1,-2,1","50,64,70,85,56,88,104,103",0
952,"1,-2,1;-1,-1,1;-1,0,1;0,-2,1;-2,1,1;0,2,1;-2,-4,1;1,1,1","108,58,72,55,105,79,115,64",0
953,"1,1,1;-2,-1,1;0,0,1;0,-1,1;-2,-1,1;0,-1,1;0,0,1;-2,1,1;-1,3,1","58,86,70,57,57,91,62,95,111",0
954,"-1,3,1;-1,4,1;1,5,1;3,-5,1;-5,2,1;2,4,1;-3,4,1","74,96,112,100,55,105,113",0
955,"-3,4,1;0,4,1;2,5,1;-3,5,1;0,-5,1;-2,2,1;0,-3,1;-1,0,1","62,70,99,73,63,108,116,63",0
956,"-1,0,1;-1,2,1;1,-2,1;2,0,1;4,1,1;4,2,1;5,2,1;-5,-3,1","81,71,50,95,66,67,107,93",0
957,"-5,-3,1;3,1,1;4,-1,1;-5,0,1;-3,-1,1;2,-1,1;4,-1,1","84,115,97,99,107,65,76",0
958,"4,-1,1;5,0,1;-5,2,1;3,3,1;5,-5,1;5,3,1;5,-3,1","55,114,106,115,89,64,84",0
959,"5,-3,1;-5,1,1;-4,-3,1;-1,-2,1;0,0,1;0,0,1;0,0,1","115,118,81,71,111,83,58",0
960,"0,0,1;1,2,1;-1,4,1;0,-5,1;-2,-4,1;0,3,1;0,-4,1","81,60,95,97,109,102,51",0
961,"0,-4,1;-2,-3,1;0,-1,1;2,1,1;4,-1,1;5,0,1;5,0,1;5,0,1","54,103,68,102,114,99,56,51",0
962,"5,0,1;-5,-2,1;3,0,1;-3,-2,1;-2,-1,1;1,-1,1;-3,-1,1","94,88,84,77,114,99,114",0
963,"-3,-1,1;0,0,1;1,-1,1;-2,0,1;0,2,1;1,3,1;1,4,1;-2,5,1","96,104,93,58,97,67,65,64",0
964,"-2,5,1;0,5,1;-1,-5,1;0,4,1;-2,5,1;0,5,1;-1,-5,1","100,104,101,109,91,83,53",0
965,"-1,-5,1;-1,-4,1;1,-3,1;-3,0,1;2,-1,1;-3,-1,1","108,109,112,88,84,100",0
966,"-3,-1,1;-1,0,1;-1,2,1;0,2,1;0,-4,1;2,2,1;2,4,1","89,103,109,61,91,78,83",0
967,"2,4,1;-4,5,1;-3,5,1;2,5,1;-2,5,1;0,5,1;-2,-5,1;0,3,1","99,52,65,112,67,90,67,104",0
968,"0,3,1;2,-5,1;-4,4,1;3,5,1;-5,5,1;-3,5,1;0,-5,1;1,-4,1","68,95,65,119,56,61,70,95",0
969,"1,-4,1;2,2,1;4,-3,1;4,1,1;5,3,1;5,5,1;5,-5,1","57,110,116,111,95,87,78",0
970,"5,-5,1;-5,3,1;-4,5,1;1,5,1;2,5,1;2,5,1;-3,5,1","75,96,62,108,106,74,118",0
971,"-3,5,1;-1,-5,1;0,-3,1;1,2,1;1,4,1;2,5,1;-2,5,1","56,82,113,88,106,115,81",0
972,"-2,5,1;0,5,1;1,-5,1;-3,-4,1;-2,2,1;1,3,1;3,-3,1","94,99,116,89,64,72,97",0
973,"3,-3,1;-4,-2,1;-2,0,1;0,1,1;0,1,1;1,-1,1;3,0,1;3,2,1","76,81,75,62,109,69,60,106",0
974,"3,2,1;-5,-2,1;3,0,1;4,2,1;-5,-3,1;3,0,1;-5,0,1","118,83,58,110,112,112,92",0
975,"-5,0,1;-3,-2,1;0,-1,1;0,0,1;1,-2,1;3,-1,1;4,1,1","93,117,81,62,108,86,109",0
976,"4,1,1;-5,3,1;-3,4,1;2,-4,1;4,1,1;5,3,1;5,-4,1;-5,-1,1","68,114,66,96,66,100,98,61",0
977,"-5,-1,1;3,0,1;4,2,1;4,4,1;-5,5,1;-3,5,1;2,-5,1;4,4,1","75,77,78,92,63,118,95,54",0
978,"4,4,1;-5,5,1;4,5,1;-5,5,1;-2,5,1;-1,-5,1;-1,3,1;0,-4,1","66,63,81,53,108,79,79,77",0
979,"0,-4,1;0,3,1;2,4,1;3,-5,1;3,-2,1;-4,0,1;-1,-2,1","107,102,80,89,97,106,67",0
980,"-1,-2,1;0,1,1;1,-3,1;-2,-2,1;0,0,1;1,2,1;-2,-3,1;0,-1,1","115,93,78,83,96,99,60,56",0
981,"0,-1,1;2,0,1;-2,0,1;0,-1,1;1,1,1;1,2,1;3,2,1","106,97,99,81,79,96,75",0
982,"3,2,1;3,3,1;-3,4,1;0,5,1;-1,-5,1;0,-2,1;1,1,1;-3,-1,1","101,52,103,70,68,95,110,78",0
983,"-3,-1,1;0,1,1;2,2,1;-4,4,1;1,5,1;-1,-5,1;-1,2,1;0,2,1","81,110,54,70,87,93,68,72",0
984,"0,2,1;0,4,1;-2,5,1;0,5,1;-2,5,1;-1,-5,1;0,3,1;-2,4,1;0,-5,1","60,60,55,116,57,105,96,57,85",0
985,"0,-5,1;1,-2,1;-2,0,1;1,0,1;-3,1,1;0,-3,1;0,-1,1;2,0,1","111,62,71,63,119,66,64,111",0
986,"2,0,1;2,2,1;-3,4,1;1,4,1;3,-5,1;-4,4,1;-3,-4,1;-1,1,1","85,73,108,86,100,62,69,61",0
987,"-1,1,1;1,-1,1;3,1,1;-4,2,1;-1,2,1;0,3,1;2,4,1;-2,4,1","52,63,108,102,94,116,63,59",0
988,"-2,4,1;-1,5,1;-1,-5,1;-1,-3,1;0,2,1;2,-3,1;3,-1,1;-5,0,1;-2,-2,1","52,61,116,86,78,56,111,63,55",0
989,"-2,-2,1;1,0,1;2,0,1;3,0,1;-4,2,1;3,-4,1","63,87,108,116,115,111",0
990,"3,-4,1;-4,-2,1;2,0,1;-4,-2,1;2,0,1;-2,1,1;0,1,1;-1,-2,1","80,96,108,54,62,76,110,99",0
991,"-1,-2,1;0,-1,1;2,0,1;-3,-1,1;2,1,1;-4,-2,1;2,0,1;2,-1,1","78,77,115,72,64,73,72,63",0
992,"2,-1,1;3,0,1;3,2,1;3,3,1;4,3,1;-5,4,1;-3,-5,1;1,-2,1;3,-1,1","70,51,53,83,75,92,96,74,51",0
993,"3,-1,1;-5,-1,1;-4,-1,1;3,1,1;5,3,1;5,5,1;5,5,1","73,103,118,86,69,85,89",0
994,"5,5,1;-5,-5,1;2,-3,1;2,2,1;3,-3,1;-5,0,1","114,107,108,71,117,76",0
995,"-5,0,1;-4,0,1;3,1,1;-3,3,1;0,-3,1;1,1,1;-2,1,1","57,108,81,112,84,73,113",0
996,"-2,1,1;0,-3,1;-2,-2,1;0,0,1;-2,1,1;0,-3,1;-1,0,1","106,73,97,86,56,115,67",0
997,"-1,0,1;-1,0,1;0,-1,1;1,0,1;1,0,1;-2,0,1;0,1,1;-1,2,1","58,113,112,54,62,93,80,90",0
998,"-1,2,1;0,2,1;0,-4,1;-2,-3,1;0,1,1;1,3,1;1,-5,1;1,-4,1","60,86,50,81,64,93,111,110",0
999,"1,-4,1;3,-1,1;3,0,1;4,-1,1;-5,0,1;2,0,1;-3,-1,1;0,-1,1;0,0,1","76,52,61,116,79,87,60,68,95",0
1000,"0,0,1;0,2,1;-1,2,1;0,-2,1;2,-1,1;4,0,1;-5,2,1;-4,-2,1","61,86,61,70,96,75,111,110",0
1001,"-4,-2,1;-3,0,1;1,-1,1;3,0,1;3,1,1;-3,-2,1;-2,0,1;1,-1,1","89,118,53,73,82,93,89,93",0
1002,"1,-1,1;-1,1,1;0,-1,1;-1,0,1;-1,0,1;0,2,1;-2,3,1;1,5,1","94,53,72,107,53,55,77,117",0
1003,"1,5,1;-3,5,1;0,5,1;2,5,1;4,-5,1;4,-4,1;4,2,1;-5,4,1","65,79,52,105,103,90,103,92",0
1004,"-5,4,1;-4,-4,1;-2,-2,1;0,1,1;2,2,1;-4,-4,1;3,3,1;-4,-5,1","81,90,70,78,80,56,91,107",0
1005,"-4,-5,1;-3,4,1;0,5,1;2,-5,1;4,-2,1;4,0,1;4,1,1;5,-1,1","58,90,111,59,69,80,105,106",0
1006,"5,-1,1;5,1,1;-5,-3,1;-4,2,1;2,4,1;-4,4,1;-3,4,1","117,69,83,66,108,118,87",0
1007,"-3,4,1;0,5,1;1,-5,1;1,4,1;-3,-5,1;-2,-4,1;0,-2,1;0,0,1","61,58,108,86,80,99,53,118",0
1008,"0,0,1;2,2,1;4,-3,1;-5,0,1;2,-2,1;-2,1,1;0,3,1;0,3,1","105,61,114,85,58,71,109,80",0
1009,"0,3,1;2,-4,1;-4,1,1;-3,1,1;0,1,1;1,2,1;-3,3,1;0,3,1","75,51,102,66,70,85,108,106",0
1010,"0,3,1;2,4,1;-3,-5,1;2,-2,1;-3,0,1;1,-1,1;-2,0,1;0,-1,1;0,0,1","81,115,79,70,67,72,55,59,83",0
1011,"0,0,1;1,-2,1;1,0,1;1,-2,1;-3,0,1;0,0,1;0,0,1","59,114,106,95,94,112,105",0
1012,"0,0,1;0,-2,1;1,1,1;2,1,1;-4,3,1;-3,3,1;0,3,1","98,105,94,67,81,80,119",0
1013,"0,3,1;1,3,1;1,-5,1;-1,-3,1;0,-2,1;0,1,1;0,-2,1;1,0,1;-2,-1,1","82,96,54,87,61,67,93,83,70",0
1014,"-2,-1,1;0,1,1;0,1,1;0,-3,1;0,2,1;1,-4,1;-3,-3,1;0,0,1","70,110,73,71,65,67,104,95",0
1015,"0,0,1;-2,0,1;0,0,1;-2,-2,1;0,1,1;0,2,1;0,-4,1;-2,-2,1;0,0,1;0,-2,1","63,59,55,86,56,69,77,74,50,73",0
1016,"0,-2,1;-1,-1,1;0,0,1;1,2,1;2,-2,1;-4,0,1;3,-1,1;5,1,1","118,82,64,88,50,87,87,79",0
1017,"5,1,1;-5,-2,1;2,0,1;-3,1,1;2,2,1;-2,-3,1;0,1,1;-2,-2,1;0,-1,1;-1,1,1","51,85,64,84,56,64,51,64,60,77",0
1018,"-1,1,1;0,3,1;-2,-4,1;0,-1,1;-2,1,1;0,2,1;1,-3,1;1,-2,1;2,0,1","53,58,87,80,116,83,60,94,58",0
1019,"2,0,1;4,-1,1;5,0,1;5,-2,1;-5,0,1;3,1,1;4,-2,1;-5,-1,1","99,74,100,93,80,67,80,94",0
1020,"-5,-1,1;-3,-1,1;-2,1,1;0,-1,1;-2,0,1;0,0,1;-2,-2,1","113,101,67,97,106,91,97",0
1021,"-2,-2,1;0,-1,1;-2,1,1;0,-3,1;0,0,1;-1,-2,1;-1,0,1;1,0,1","111,58,114,118,65,59,79,60",0
1022,"1,0,1;3,2,1;3,-2,1;3,0,1;-5,1,1;3,-3,1;5,0,1","68,118,113,99,101,82,54",0
1023,"5,0,1;5,2,1;5,4,1;-5,5,1;-3,5,1;2,5,1;3,5,1","117,95,101,107,78,114,50",0
1024,"3,5,1;3,5,1;5,5,1;5,5,1;-5,-5,1;4,-3,1;5,-1,1;-5,0,1","78,57,75,90,113,87,108,68",0
1025,"-5,0,1;2,-2,1;4,-1,1;-5,1,1;-4,-3,1;1,1,1;1,-3,1;3,0,1;-3,0,1","62,52,79,82,69,83,61,83,60",0
1026,"-3,0,1;1,2,1;-2,4,1;-1,-5,1;0,-4,1;0,2,1;1,4,1","96,82,117,70,98,67,73",0
1027,"1,4,1;-2,4,1;1,5,1;3,5,1;4,-5,1;-5,3,1;3,-4,1;-4,1,1","100,91,58,59,107,106,82,70",0
1028,"-4,1,1;1,-3,1;3,-1,1;3,-1,1;-4,0,1;-2,-2,1;0,0,1","93,119,109,68,77,110,96",0
1029,"0,0,1;0,-2,1;1,-1,1;-1,0,1;0,-1,1;2,0,1;-2,0,1;0,1,1","83,70,93,89,59,50,51,113",0
1030,"0,1,1;2,1,1;2,-1,1;4,-1,1;5,-1,1;5,0,1;-5,2,1;-3,4,1;0,4,1","107,56,66,65,57,119,87,79,54",0
1031,"0,4,1;2,-5,1;4,4,1;-5,-5,1;4,-4,1;-5,3,1;2,5,1","88,56,112,82,96,118,83",0
1032,"2,5,1;2,5,1;4,-5,1;-5,2,1;3,-2,1;-5,0,1;-2,-1,1;-1,-1,1","89,78,79,75,72,90,103,83",0
1033,"-1,-1,1;0,0,1;1,0,1;-1,-1,1;0,0,1;1,-1,1;1,1,1;2,2,1","94,104,67,102,103,69,80,51",0
1034,"2,2,1;-3,-4,1;0,-2,1;-1,1,1;1,3,1;-2,-3,1;0,0,1","95,94,119,109,77,92,82",0
1035,"0,0,1;0,-2,1;-2,0,1;-1,2,1;0,2,1;-2,3,1;0,4,1","99,99,75,60,76,112,116",0
1036,"0,4,1;0,-5,1;2,4,1;3,-5,1;4,4,1;5,-4,1;5,3,1;5,3,1","84,81,69,67,70,84,87,102",0
1037,"5,3,1;5,4,1;5,-5,1;5,3,1;5,-4,1;5,1,1;5,-3,1","98,100,55,79,117,108,103",0
1038,"5,-3,1;5,-2,1;5,0,1;-5,-1,1;-3,0,1;2,2,1;-2,-2,1;0,1,1","51,115,95,80,69,51,74,69",0
1039,"0,1,1;0,-1,1;1,-1,1;-1,0,1;1,2,1;-1,3,1;0,-3,1","111,87,102,100,86,113,83",0
1040,"0,-3,1;0,0,1;1,0,1;-1,0,1;0,2,1;0,-3,1;0,1,1;-2,-1,1;0,0,1","51,97,72,86,61,69,53,94,89",0
1041,"0,0,1;1,-2,1;1,-1,1;2,1,1;-2,2,1;0,-3,1;1,0,1","81,85,114,105,99,69,117",0
1042,"1,0,1;-2,0,1;0,-1,1;2,0,1;-2,1,1;0,-1,1;2,-1,1","118,81,68,50,119,107,76",0
1043,"2,-1,1;3,1,1;-3,1,1;0,3,1;1,5,1;3,-5,1;-4,2,1;-3,-3,1","73,93,89,82,81,99,104,72",0
1044,"-3,-3,1;0,-2,1;-2,0,1;0,0,1;2,1,1;2,3,1;2,-3,1;-4,0,1","85,95,95,84,93,117,66,58",0
1045,"-4,0,1;2,0,1;-2,1,1;1,-1,1;-2,0,1;0,-2,1;0,1,1","119,55,92,69,89,110,71",0
1046,"0,1,1;0,2,1;-1,3,1;0,-4,1;-1,2,1;0,-3,1;0,0,1;1,0,1","111,67,70,70,108,80,97,71",0
1047,"1,0,1;-2,1,1;0,1,1;-2,3,1;-1,3,1;1,-5,1;2,2,1;-4,4,1","107,76,77,93,53,109,84,79",0
1048,"-4,4,1;2,5,1;2,5,1;3,-5,1;4,3,1;-5,3,1;4,3,1","80,102,111,68,78,114,116",0
1049,"4,3,1;5,5,1;-5,-5,1;-4,-3,1;3,1,1;-4,-3,1;-2,0,1;1,-1,1;3,1,1","55,71,50,65,89,61,69,73,105",0
1050,"3,1,1;-5,-2,1;-3,0,1;0,2,1;2,-4,1;2,2,1;2,-2,1;2,0,1;-2,-2,1","86,62,61,63,90,90,76,75,77",0
1051,"-2,-2,1;0,0,1;-2,2,1;0,-3,1;2,-1,1;3,0,1;-4,1,1;3,-3,1","100,72,61,63,69,76,72,116",0
1052,"3,-3,1;4,2,1;5,3,1;-5,5,1;3,-5,1;-3,3,1;2,5,1","93,85,80,89,116,99,112",0
1053,"2,5,1;-2,-5,1;0,-4,1;0,-3,1;-2,0,1;0,-1,1;1,-1,1;-2,0,1;-1,0,1","67,94,84,61,59,51,81,71,61",0
1054,"-1,0,1;0,2,1;0,2,1;0,2,1;2,4,1;3,5,1;4,-5,1;4,-4,1","111,92,55,91,98,54,57,59",0
1055,"4,-4,1;-5,-2,1;2,0,1;-2,-1,1;0,0,1;1,2,1;-2,-2,1;0,-1,1","84,91,71,83,96,109,61,87",0
1056,"0,-1,1;2,-1,1;-2,0,1;0,0,1;1,-2,1;1,0,1;-2,-2,1","71,97,103,107,71,100,90",0
1057,"-2,-2,1;0,0,1;-1,2,1;0,3,1;1,-5,1;-3,-4,1;1,-2,1","107,110,119,58,57,92,78",0
1058,"1,-2,1;2,0,1;-2,0,1;0,2,1;-1,2,1;0,-2,1;-1,-1,1","110,109,105,66,89,57,110",0
1059,"-1,-1,1;0,1,1;2,3,1;3,-4,1;-4,-1,1;-2,1,1","114,84,110,119,103,112",0
1060,"-2,1,1;1,-3,1;-3,2,1;-2,2,1;0,-4,1;-1,-1,1;-1,1,1;0,-3,1","61,113,110,112,81,56,108,55",0
1061,"0,-3,1;1,1,1;-2,-1,1;-1,0,1;0,0,1;2,1,1;-3,2,1;2,3,1;-4,5,1","70,54,50,107,110,96,74,56,66",0
1062,"-4,5,1;-3,-5,1;-2,-4,1;0,-3,1;1,0,1;-1,0,1;0,0,1","74,114,78,59,119,105,102",0
1063,"0,0,1;2,0,1;-4,-2,1;-3,0,1;0,2,1;1,3,1;3,-3,1;5,-2,1","92,58,87,69,106,65,89,70",0
1064,"5,-2,1;-5,0,1;-2,-2,1;0,1,1;0,1,1;1,2,1","118,108,98,113,118,102",0
1065,"1,2,1;2,-3,1;3,1,1;-4,2,1;3,-2,1;3,0,1;5,-2,1;5,0,1;-5,-1,1","91,53,61,51,82,106,67,72,94",0
1066,"-5,-1,1;3,0,1;4,0,1;5,-2,1;-5,-1,1;3,0,1;-4,0,1","71,115,92,113,117,112,69",0
1067,"-4,0,1;-2,0,1;0,2,1;0,2,1;-2,2,1;0,-4,1;1,-1,1","65,97,86,50,106,112,108",0
1068,"1,-1,1;1,1,1;2,1,1;-2,3,1;1,-5,1;-1,4,1;-1,-5,1","96,98,82,115,92,56,99",0
1069,"-1,-5,1;0,-4,1;2,1,1;-4,1,1;-1,-3,1;1,0,1;2,1,1;-4,-3,1","74,106,100,98,67,71,66,89",0
1070,"-4,-3,1;1,-1,1;1,1,1;3,1,1;3,3,1;-5,5,1;-3,5,1;0,-5,1","59,66,89,104,79,86,60,100",0
1071,"0,-5,1;-1,3,1;0,4,1;0,-5,1;2,2,1;4,2,1;5,-3,1;5,-2,1;5,0,1","51,118,50,50,81,70,66,96,107",0
1072,"5,0,1;5,2,1;5,-3,1;-5,0,1;-3,0,1;-2,-1,1;-1,-1,1;1,-1,1","84,64,59,87,116,93,78,110",0
1073,"1,-1,1;-2,0,1;-1,0,1;0,-1,1;0,0,1;-2,1,1;0,3,1","116,104,90,59,78,103,108",0
1074,"0,3,1;0,3,1;0,5,1;-1,5,1;0,-5,1;2,3,1;4,3,1;4,-4,1","61,62,117,83,82,113,58,63",0
1075,"4,-4,1;-4,3,1;-3,-4,1;0,3,1;1,5,1;-2,5,1;0,-5,1","102,94,75,94,91,71,99",0
1076,"0,-5,1;-2,-3,1;0,2,1;1,4,1;2,-5,1;-2,3,1;0,-3,1;0,1,1","57,57,55,84,102,115,92,112",0
1077,"0,1,1;0,3,1;0,-4,1;1,2,1;2,3,1;4,-5,1;5,2,1","76,108,83,63,97,116,97",0
1078,"5,2,1;-5,4,1;-2,-5,1;-1,-2,1;0,-1,1;0,0,1;2,0,1;-3,-1,1;0,1,1","84,86,67,90,50,116,70,50,82",0
1079,"0,1,1;1,-2,1;-3,0,1;-2,-1,1;0,0,1;1,2,1;3,3,1;-3,4,1","79,115,107,79,81,104,51,82",0
1080,"-3,4,1;1,5,1;-3,-5,1;-2,4,1;0,-5,1;2,-3,1;3,0,1;4,-1,1","112,86,77,119,70,79,61,67",0
1081,"4,-1,1;4,0,1;5,0,1;-5,2,1;3,4,1;-4,-5,1;-1,-2,1;0,0,1","87,92,104,67,94,79,83,69",0
1082,"0,0,1;2,-1,1;3,0,1;-4,1,1;2,1,1;2,-3,1;-4,0,1;-2,-1,1;0,0,1","50,77,60,65,95,72,62,79,75",0
1083,"0,0,1;-2,0,1;1,-1,1;3,0,1;-4,2,1;3,4,1;3,-5,1","102,112,103,107,79,95,54",0
1084,"3,-5,1;5,2,1;-5,3,1;2,4,1;-2,5,1;-1,-5,1;0,-2,1","52,113,51,109,79,95,114",0
1085,"0,-2,1;0,0,1;2,-2,1;-4,0,1;-3,2,1;2,4,1","119,104,107,107,86,92",0
1086,"2,4,1;-4,5,1;1,-5,1;2,-3,1;3,2,1;-5,-2,1;-4,0,1;-3,0,1","94,108,52,103,92,66,89,65",0
1087,"-3,0,1;1,0,1;-2,0,1;0,2,1;2,-3,1;-2,1,1;-1,1,1","99,103,92,101,71,72,105",0
1088,"-1,1,1;1,-1,1;1,0,1;3,-2,1;5,0,1;-5,-2,1;-4,-1,1;3,0,1","92,67,81,68,78,117,65,93",0
1089,"3,0,1;4,0,1;-5,2,1;-2,4,1;1,-4,1;1,-3,1;3,-2,1;-4,-1,1;1,-1,1","52,81,93,83,50,54,80,100,89",0
1090,"1,-1,1;1,-1,1;-2,0,1;0,-1,1;-1,-1,1;-1,0,1;-1,1,1;1,-2,1;-2,0,1","77,53,107,53,103,117,51,65,73",0
1091,"-2,0,1;0,1,1;0,-3,1;0,-2,1;2,0,1;-3,-1,1","111,97,99,84,118,104",0
1092,"-3,-1,1;0,1,1;2,-2,1;4,-1,1;-4,0,1;2,0,1;4,2,1;4,3,1","108,78,118,102,74,71,62,80",0
1093,"4,3,1;-5,-4,1;-2,3,1;0,3,1;-1,-5,1;1,3,1;2,4,1","117,111,59,106,87,79,93",0
1094,"2,4,1;-2,5,1;0,5,1;0,-5,1;1,2,1;2,3,1;-3,3,1;-1,-3,1","68,106,51,118,77,88,66,113",0
1095,"-1,-3,1;0,0,1;-1,2,1;-1,-4,1;0,-2,1;0,0,1;2,2,1","82,81,108,107,78,94,89",0
1096,"2,2,1;3,4,1;-5,4,1;2,5,1;4,-5,1;-5,4,1;4,5,1;5,5,1;-5,5,1","107,72,117,58,50,50,106,57,54",0
1097,"-5,5,1;-4,5,1;-2,-5,1;0,-4,1;2,2,1;2,3,1;-3,4,1;-2,5,1","102,50,101,81,105,78,68,110",0
1098,"-2,5,1;0,-5,1;0,-2,1;-1,0,1;-1,-2,1;0,-1,1;-2,0,1;0,2,1;-2,4,1","52,58,81,62,103,117,66,76,67",0
1099,"-2,4,1;0,-5,1;0,2,1;0,-3,1;0,-2,1;-1,0,1;-1,0,1;0,0,1","50,101,50,102,102,77,77,64",0
1100,"0,0,1;-2,2,1;0,-3,1;-1,0,1;0,-2,1;2,1,1;3,-1,1;5,0,1","64,112,58,105,112,69,87,50",0
1101,"5,0,1;5,0,1;5,-1,1;5,0,1;-5,1,1;4,1,1;4,2,1;5,4,1","67,79,86,85,101,50,72,118",0
1102,"5,4,1;5,-5,1;-5,-4,1;2,-3,1;-3,0,1;-2,-1,1;0,0,1;1,0,1","74,111,64,68,73,112,89,91",0
1103,"1,0,1;-1,-1,1;1,0,1;-3,1,1;1,2,1;3,3,1;-4,4,1;-1,5,1","107,85,90,56,50,115,59,87",0
1104,"-1,5,1;0,-5,1;-1,2,1;1,-4,1;-2,3,1;0,-4,1;2,1,1;3,-1,1","98,54,87,115,77,61,96,86",0
1105,"3,-1,1;-5,0,1;-4,-2,1;1,0,1;-2,-1,1;1,1,1","115,115,67,102,104,99",0
1106,"1,1,1;-2,-2,1;1,0,1;2,0,1;2,2,1;-2,-2,1;0,-1,1","76,92,73,110,113,114,100",0
1107,"0,-1,1;1,0,1;3,2,1;3,2,1;4,4,1;4,-5,1;4,-2,1;5,1,1","75,90,50,59,102,52,74,111",0
1108,"5,1,1;5,1,1;5,-3,1;5,0,1;-5,0,1;4,-2,1;4,0,1","76,106,104,116,114,66,100",0
1109,"4,0,1;-4,0,1;1,1,1;3,2,1;4,4,1;5,4,1;-5,5,1;-3,5,1;1,-5,1","62,58,56,88,67,119,74,76,94",0
1110,"1,-5,1;-3,3,1;1,3,1;2,4,1;4,4,1;-4,-4,1;-3,-2,1;0,0,1","116,69,111,88,68,70,52,52",0
1111,"0,0,1;0,0,1;0,0,1;0,0,1;0,-1,1;-2,1,1;-1,-1,1;0,-1,1","63,91,103,68,103,93,55,119",0
1112,"0,-1,1;0,0,1;-1,2,1;0,2,1;-1,3,1;1,5,1;-3,5,1","113,100,103,107,59,92,50",0
1113,"-3,5,1;-1,-5,1;0,4,1;0,4,1;1,-4,1;-1,-3,1","103,110,108,109,115,108",0
1114,"-1,-3,1;1,0,1;1,1,1;1,-1,1;3,0,1;5,-2,1;5,0,1;5,0,1","55,59,58,105,87,117,67,103",0
1115,"5,0,1;-5,0,1;-2,1,1;0,2,1;0,-3,1;1,0,1;-3,2,1","112,64,84,59,82,98,102",0
1116,"-3,2,1;0,3,1;-2,-5,1;0,-2,1;0,0,1;0,-1,1;0,0,1","106,103,109,91,96,65,96",0
1117,"0,0,1;2,2,1;4,4,1;-5,5,1;-3,5,1;0,5,1;0,-5,1","73,92,103,92,116,80,64",0
1118,"0,-5,1;-1,2,1;-1,-2,1;0,0,1;-1,0,1;0,2,1;0,4,1;1,-5,1","113,106,74,94,97,59,80,64",0
1119,"1,-5,1;-3,-2,1;2,-1,1;-3,-1,1;2,0,1;-2,-1,1;0,1,1;0,-3,1","57,103,112,66,60,75,105,106",0
1120,"0,-3,1;-1,-2,1;0,1,1;-1,3,1;-1,4,1;0,5,1;0,5,1;2,5,1","81,59,74,73,118,90,88,83",0
1121,"2,5,1;3,5,1;3,-5,1;3,-4,1;-5,-3,1;-3,2,1;-1,4,1;-1,-5,1","114,86,59,64,103,64,92,114",0
1122,"-1,-5,1;0,3,1;-2,-4,1;1,1,1;-1,1,1;0,-1,1;-1,0,1;0,2,1","73,60,67,91,86,96,71,67",0
1123,"0,2,1;2,-3,1;-2,0,1;-1,0,1;0,1,1;-2,1,1;-1,2,1;0,2,1","105,94,91,75,64,73,73,66",0
1124,"0,2,1;1,2,1;2,-3,1;3,1,1;4,2,1;5,-4,1;-5,2,1;-3,4,1","97,90,72,79,77,58,100,118",0
1125,"-3,4,1;1,5,1;2,5,1;-3,-5,1;-2,2,1;1,-4,1;-2,-3,1;1,-2,1","63,64,56,97,87,98,86,95",0
1126,"1,-2,1;2,1,1;2,-2,1;2,0,1;3,0,1;-4,-1,1;-3,0,1;-2,-2,1","92,63,63,119,73,76,68,75",0
1127,"-2,-2,1;0,0,1;0,0,1;-1,2,1;0,2,1;-1,-2,1;0,0,1;-2,0,1","67,52,60,66,90,93,73,95",0
1128,"-2,0,1;0,0,1;1,1,1;-2,-1,1;1,0,1;-3,-2,1;-1,-1,1;0,1,1;0,2,1;1,-4,1","77,73,91,80,74,59,78,52,57,56",0
1129,"1,-4,1;3,-2,1;-4,0,1;2,1,1;2,-2,1;-2,0,1;0,0,1;-2,-2,1;1,0,1","50,105,53,57,58,83,52,55,90",0
1130,"1,0,1;3,0,1;-4,0,1;-3,0,1;-2,-2,1;0,0,1;2,0,1","119,104,68,114,53,114,51",0
1131,"2,0,1;4,2,1;-5,2,1;2,2,1;-2,-4,1;0,-1,1;-2,0,1","56,75,110,99,90,89,94",0
1132,"-2,0,1;-1,-2,1;0,0,1;-2,-2,1;0,1,1;2,3,1;-4,3,1;3,-3,1;-4,-1,1","118,79,57,53,105,71,50,51,112",0
1133,"-4,-1,1;-1,0,1;1,2,1;3,4,1;5,-4,1;5,-1,1;5,1,1","51,82,99,116,95,113,106",0
1134,"5,1,1;5,-3,1;-5,0,1;-3,0,1;1,0,1;-3,0,1;0,2,1;0,-4,1","80,58,68,55,80,96,107,110",0
1135,"0,-4,1;0,-3,1;1,2,1;1,-2,1;-2,0,1;0,-2,1;-1,1,1;1,1,1;-2,3,1","61,71,68,82,112,59,119,52,53",0
1136,"-2,3,1;-1,-5,1;1,-4,1;1,2,1;-1,3,1;-1,5,1;0,-5,1","90,62,63,98,73,103,103",0
